Time,PV Profile,PV Status
4.00,0,0
5.00,0,0
6.00,0.01425918,1
7.00,0.128273306,1
8.00,0.16559782,1
9.00,0.243179836,1
10.00,0.494708328,1
11.00,0.722471771,1
12.00,0.768623505,1
13.00,0.487140808,1
14.00,0.743165741,1
15.00,0.636542931,1
16.00,0.532608147,1
17.00,0.200453224,1
18.00,0.114284849,1
19.00,0.04120368,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01211041,1
7.00,0.087042809,1
8.00,0.188582935,1
9.00,0.246908417,1
10.00,0.306635284,1
11.00,0.656326294,1
12.00,0.436306229,1
13.00,0.526716957,1
14.00,0.784827652,1
15.00,0.370372925,1
16.00,0.398062592,1
17.00,0.216267872,1
18.00,0.217833347,1
19.00,0.034164629,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.0139671,1
7.00,0.135156288,1
8.00,0.326874237,1
9.00,0.521398392,1
10.00,0.677724915,1
11.00,0.736534348,1
12.00,0.757018967,1
13.00,0.318840103,1
14.00,0.719106674,1
15.00,0.701594315,1
16.00,0.548745956,1
17.00,0.389628868,1
18.00,0.198997669,1
19.00,0.036254439,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00305944,1
7.00,0.099359541,1
8.00,0.183928394,1
9.00,0.225040035,1
10.00,0.461518097,1
11.00,0.682876358,1
12.00,0.478883209,1
13.00,0.824042435,1
14.00,0.300304737,1
15.00,0.582757912,1
16.00,0.470275574,1
17.00,0.126391001,1
18.00,0.079261651,1
19.00,0.04729394,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.012673661,1
7.00,0.107250137,1
8.00,0.333166733,1
9.00,0.288590088,1
10.00,0.575518341,1
11.00,0.754266281,1
12.00,0.819792709,1
13.00,0.843163147,1
14.00,0.528892136,1
15.00,0.269475288,1
16.00,0.185244312,1
17.00,0.133981247,1
18.00,0.05814898,1
19.00,0.02517889,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00278401,1
7.00,0.13158433,1
8.00,0.332832184,1
9.00,0.440129623,1
10.00,0.679880676,1
11.00,0.79255928,1
12.00,0.820773392,1
13.00,0.865205536,1
14.00,0.817295303,1
15.00,0.71890625,1
16.00,0.587783928,1
17.00,0.409009323,1
18.00,0.219864178,1
19.00,0.02235693,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00773376,1
7.00,0.0084397,1
8.00,0.128349171,1
9.00,0.272804775,1
10.00,0.438507805,1
11.00,0.757337799,1
12.00,0.818228455,1
13.00,0.841059875,1
14.00,0.788946838,1
15.00,0.50961647,1
16.00,0.565618896,1
17.00,0.373045044,1
18.00,0.214485607,1
19.00,0.031707089,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01218468,1
7.00,0.133206825,1
8.00,0.298684731,1
9.00,0.420745544,1
10.00,0.578820229,1
11.00,0.760595169,1
12.00,0.736235352,1
13.00,0.583705597,1
14.00,0.672936325,1
15.00,0.557692184,1
16.00,0.484735222,1
17.00,0.269964867,1
18.00,0.159898062,1
19.00,0.00426269,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00198647,1
7.00,0.01950011,1
8.00,0.075682888,1
9.00,0.134756336,1
10.00,0.156404753,1
11.00,0.118446255,1
12.00,0.225055981,1
13.00,0.24969429,1
14.00,0.294388714,1
15.00,0.118391685,1
16.00,0.365272903,1
17.00,0.335313644,1
18.00,0.139407558,1
19.00,0.035821481,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00572165,1
7.00,0.108753481,1
8.00,0.257073803,1
9.00,0.316237736,1
10.00,0.440858917,1
11.00,0.584972534,1
12.00,0.365180283,1
13.00,0.732025375,1
14.00,0.783165131,1
15.00,0.721187744,1
16.00,0.58568676,1
17.00,0.406376114,1
18.00,0.215657253,1
19.00,0.026723149,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01009463,1
7.00,0.128818817,1
8.00,0.323567886,1
9.00,0.495980835,1
10.00,0.476207161,1
11.00,0.15076025,1
12.00,0.153396492,1
13.00,0.741276703,1
14.00,0.442067986,1
15.00,0.459617882,1
16.00,0.501097298,1
17.00,0.158480883,1
18.00,0.214725876,1
19.00,0.03423063,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00736053,1
7.00,0.130049934,1
8.00,0.332283287,1
9.00,0.525147324,1
10.00,0.685956955,1
11.00,0.795773392,1
12.00,0.857145157,1
13.00,0.866465454,1
14.00,0.819005051,1
15.00,0.72588974,1
16.00,0.588833618,1
17.00,0.40989212,1
18.00,0.211187401,1
19.00,0.033196671,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00472224,1
7.00,0.123338671,1
8.00,0.291875954,1
9.00,0.441795082,1
10.00,0.275729046,1
11.00,0.227021904,1
12.00,0.294887619,1
13.00,0.365540352,1
14.00,0.297810993,1
15.00,0.39197773,1
16.00,0.235151558,1
17.00,0.205805378,1
18.00,0.163321476,1
19.00,0.024767389,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00590641,1
7.00,0.122270651,1
8.00,0.299079037,1
9.00,0.068725448,1
10.00,0.11735734,1
11.00,0.292490635,1
12.00,0.516224747,1
13.00,0.496981621,1
14.00,0.799823608,1
15.00,0.710306549,1
16.00,0.577692146,1
17.00,0.401606941,1
18.00,0.211281223,1
19.00,0.03088587,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00725149,1
7.00,0.125497541,1
8.00,0.318075905,1
9.00,0.494445114,1
10.00,0.65970253,1
11.00,0.595569382,1
12.00,0.599719276,1
13.00,0.627135353,1
14.00,0.671622772,1
15.00,0.4995578,1
16.00,0.564714928,1
17.00,0.398725395,1
18.00,0.105586758,1
19.00,0.03900043,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,1
7.00,0.122051086,1
8.00,0.315092773,1
9.00,0.507887077,1
10.00,0.622505417,1
11.00,0.557942696,1
12.00,0.818125916,1
13.00,0.83901062,1
14.00,0.790613785,1
15.00,0.595639572,1
16.00,0.332571335,1
17.00,0.380842705,1
18.00,0.198550854,1
19.00,0.02998986,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00320676,1
7.00,0.095261307,1
8.00,0.194368858,1
9.00,0.150193472,1
10.00,0.315376987,1
11.00,0.172695332,1
12.00,0.13324872,1
13.00,0.14621417,1
14.00,0.616074753,1
15.00,0.566192513,1
16.00,0.400486259,1
17.00,0.260670967,1
18.00,0.210518055,1
19.00,0.029910491,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.125158386,1
8.00,0.323465462,1
9.00,0.52224987,1
10.00,0.679630127,1
11.00,0.792236557,1
12.00,0.850881653,1
13.00,0.860161057,1
14.00,0.815999298,1
15.00,0.722429962,1
16.00,0.585642853,1
17.00,0.406395531,1
18.00,0.207936268,1
19.00,0.028684609,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00389685,1
7.00,0.12085763,1
8.00,0.324276695,1
9.00,0.523461342,1
10.00,0.679807434,1
11.00,0.794720306,1
12.00,0.845375214,1
13.00,0.860370941,1
14.00,0.816400833,1
15.00,0.725974808,1
16.00,0.584108887,1
17.00,0.404204254,1
18.00,0.150862236,1
19.00,0.032945659,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,1
7.00,0.12309103,1
8.00,0.323539925,1
9.00,0.518509216,1
10.00,0.676401825,1
11.00,0.794576797,1
12.00,0.850459976,1
13.00,0.859821014,1
14.00,0.816406631,1
15.00,0.723938217,1
16.00,0.51309948,1
17.00,0.407025795,1
18.00,0.204599266,1
19.00,0.02740562,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00095967,1
7.00,0.114292431,1
8.00,0.296704559,1
9.00,0.506667747,1
10.00,0.655741882,1
11.00,0.751788177,1
12.00,0.601991005,1
13.00,0.613388596,1
14.00,0.578163872,1
15.00,0.360980072,1
16.00,0.528132935,1
17.00,0.191194954,1
18.00,0.030517969,1
19.00,0.00695892,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.116353626,1
8.00,0.30982233,1
9.00,0.494759293,1
10.00,0.65600975,1
11.00,0.770606003,1
12.00,0.824914093,1
13.00,0.838750534,1
14.00,0.786136703,1
15.00,0.692075424,1
16.00,0.522470589,1
17.00,0.380254288,1
18.00,0.196707706,1
19.00,0.01558134,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00011829,1
7.00,0.090345564,1
8.00,0.205520344,1
9.00,0.47753273,1
10.00,0.531484718,1
11.00,0.573595428,1
12.00,0.758420868,1
13.00,0.344514961,1
14.00,0.204971371,1
15.00,0.142945528,1
16.00,0.11537261,1
17.00,0.395050278,1
18.00,0.199591103,1
19.00,0.025052371,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.11233305,1
8.00,0.299529724,1
9.00,0.495412598,1
10.00,0.623322868,1
11.00,0.65384758,1
12.00,0.70510704,1
13.00,0.801648254,1
14.00,0.760917892,1
15.00,0.422414703,1
16.00,0.428238373,1
17.00,0.158515778,1
18.00,0.077732711,1
19.00,0.00142252,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.098662434,1
8.00,0.284374523,1
9.00,0.457902107,1
10.00,0.537642021,1
11.00,0.570712852,1
12.00,0.769457092,1
13.00,0.636336517,1
14.00,0.678416367,1
15.00,0.635583382,1
16.00,0.504619598,1
17.00,0.351904907,1
18.00,0.149386559,1
19.00,0.022569489,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.07462563,1
8.00,0.243957005,1
9.00,0.448642311,1
10.00,0.585772095,1
11.00,0.733710785,1
12.00,0.794720612,1
13.00,0.796432495,1
14.00,0.116021357,1
15.00,0.458855591,1
16.00,0.106781273,1
17.00,0.344413834,1
18.00,0.199863567,1
19.00,0.01139299,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,1
7.00,0.112583027,1
8.00,0.307665977,1
9.00,0.507185478,1
10.00,0.667963409,1
11.00,0.781912918,1
12.00,0.836042099,1
13.00,0.752378235,1
14.00,0.714356689,1
15.00,0.716790924,1
16.00,0.575966606,1
17.00,0.393910828,1
18.00,0.195785694,1
19.00,0.020706401,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,1
7.00,0.10893508,1
8.00,0.292418728,1
9.00,0.332571335,1
10.00,0.624237938,1
11.00,0.44954731,1
12.00,0.844415588,1
13.00,0.252673244,1
14.00,0.554243813,1
15.00,0.130044212,1
16.00,0.568486519,1
17.00,0.318143902,1
18.00,0.181939468,1
19.00,0.0184419,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.097632647,1
8.00,0.228057442,1
9.00,0.304898033,1
10.00,0.512943993,1
11.00,0.734117126,1
12.00,0.838199387,1
13.00,0.834589767,1
14.00,0.806450424,1
15.00,0.669198227,1
16.00,0.578290367,1
17.00,0.289884129,1
18.00,0.108520432,1
19.00,0.021238201,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.109739647,1
8.00,0.309917164,1
9.00,0.510428886,1
10.00,0.669887314,1
11.00,0.783228378,1
12.00,0.849175034,1
13.00,0.857029266,1
14.00,0.65583847,1
15.00,0.72526474,1
16.00,0.579864998,1
17.00,0.395308838,1
18.00,0.196853504,1
19.00,0.014181679,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00113803,1
7.00,0.09078928,1
8.00,0.303890209,1
9.00,0.504696426,1
10.00,0.66488533,1
11.00,0.776999817,1
12.00,0.846314163,1
13.00,0.854703674,1
14.00,0.788860397,1
15.00,0.588123093,1
16.00,0.394299736,1
17.00,0.389040375,1
18.00,0.032579861,1
19.00,0.021509509,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00108258,0
7.00,0.100705585,1
8.00,0.300501709,1
9.00,0.313208599,1
10.00,0.670474396,1
11.00,0.78686676,1
12.00,0.846144714,1
13.00,0.847532501,1
14.00,0.811368103,1
15.00,0.721455383,1
16.00,0.581164322,1
17.00,0.395508842,1
18.00,0.189477692,1
19.00,0.01570734,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00038029,0
7.00,0.050014892,1
8.00,0.156874723,1
9.00,0.403227692,1
10.00,0.524655991,1
11.00,0.609961891,1
12.00,0.344800148,1
13.00,0.346291008,1
14.00,0.298274155,1
15.00,0.343383522,1
16.00,0.111908779,1
17.00,0.175962162,1
18.00,0.077660131,1
19.00,0.00934574,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,6.517E-05,1
7.00,0.01594416,1
8.00,0.108283739,1
9.00,0.124534273,1
10.00,0.176554394,1
11.00,0.214675789,1
12.00,0.313553066,1
13.00,0.61003376,1
14.00,0.335612488,1
15.00,0.295207005,1
16.00,0.283404484,1
17.00,0.162964668,1
18.00,0.094890003,1
19.00,0.00795654,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00037583,1
7.00,0.063782272,1
8.00,0.242576122,1
9.00,0.503306389,1
10.00,0.367458839,1
11.00,0.776406174,1
12.00,0.72119873,1
13.00,0.85786232,1
14.00,0.808081589,1
15.00,0.344537697,1
16.00,0.452053947,1
17.00,0.393172226,1
18.00,0.188072643,1
19.00,0.0129695,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00011992,0
7.00,0.035963299,1
8.00,0.195642891,1
9.00,0.504281807,1
10.00,0.327882309,1
11.00,0.493139992,1
12.00,0.708155136,1
13.00,0.795472946,1
14.00,0.736149368,1
15.00,0.718146057,1
16.00,0.576448784,1
17.00,0.288168545,1
18.00,0.092194014,1
19.00,0.01172853,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,6.39E-05,0
7.00,0.023957591,1
8.00,0.064703889,1
9.00,0.07018455,1
10.00,0.11398941,1
11.00,0.111972427,1
12.00,0.12479785,1
13.00,0.240498772,1
14.00,0.386766472,1
15.00,0.137723112,1
16.00,0.214757271,1
17.00,0.143530989,1
18.00,0.078096008,1
19.00,0.00367524,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,7.011E-05,0
7.00,0.033515329,1
8.00,0.035247941,1
9.00,0.348206596,1
10.00,0.59681488,1
11.00,0.625185738,1
12.00,0.803873062,1
13.00,0.602681122,1
14.00,0.811880341,1
15.00,0.567585831,1
16.00,0.378198318,1
17.00,0.181782684,1
18.00,0.158193064,1
19.00,0.00168937,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00039659,1
7.00,0.10175436,1
8.00,0.305692444,1
9.00,0.513410149,1
10.00,0.675097656,1
11.00,0.744029694,1
12.00,0.781572723,1
13.00,0.435190849,1
14.00,0.514583778,1
15.00,0.703084641,1
16.00,0.545495453,1
17.00,0.386084023,1
18.00,0.182890778,1
19.00,0.00998017,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00029195,1
7.00,0.100663204,1
8.00,0.299340267,1
9.00,0.512786598,1
10.00,0.676276016,1
11.00,0.789953079,1
12.00,0.849225998,1
13.00,0.863721695,1
14.00,0.817507553,1
15.00,0.715417023,1
16.00,0.564161034,1
17.00,0.362579918,1
18.00,0.17308279,1
19.00,0.00876908,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00013547,0
7.00,0.096787739,1
8.00,0.293448925,1
9.00,0.506647873,1
10.00,0.672093735,1
11.00,0.782079926,1
12.00,0.845752869,1
13.00,0.849686661,1
14.00,0.803122025,1
15.00,0.712900314,1
16.00,0.567781525,1
17.00,0.381307564,1
18.00,0.171717262,1
19.00,0.00809159,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,7.264E-05,0
7.00,0.09353281,1
8.00,0.294539356,1
9.00,0.492652092,1
10.00,0.535947838,1
11.00,0.782625351,1
12.00,0.851760178,1
13.00,0.855841522,1
14.00,0.809151382,1
15.00,0.713650894,1
16.00,0.567475853,1
17.00,0.379447403,1
18.00,0.16951376,1
19.00,0.00746458,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,7.217E-05,1
7.00,0.095128508,1
8.00,0.294345684,1
9.00,0.501784134,1
10.00,0.66569931,1
11.00,0.772045288,1
12.00,0.844164658,1
13.00,0.848842545,1
14.00,0.801927719,1
15.00,0.707470322,1
16.00,0.561196289,1
17.00,0.372899742,1
18.00,0.164098511,1
19.00,0.0068452,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,2.895E-05,0
7.00,0.085922737,1
8.00,0.280516701,1
9.00,0.493839264,1
10.00,0.652105408,1
11.00,0.768093567,1
12.00,0.839927444,1
13.00,0.84225853,1
14.00,0.79053894,1
15.00,0.695384064,1
16.00,0.546049538,1
17.00,0.363338432,1
18.00,0.158155966,1
19.00,0.00566445,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,2.26E-06,0
7.00,0.07667254,1
8.00,0.281204491,1
9.00,0.350598793,1
10.00,0.438942871,1
11.00,0.673032227,1
12.00,0.264790993,1
13.00,0.441093407,1
14.00,0.236987782,1
15.00,0.303823128,1
16.00,0.270684166,1
17.00,0.300232162,1
18.00,0.030896771,1
19.00,0.00488748,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,1
7.00,0.059370899,1
8.00,0.173763695,1
9.00,0.173766861,1
10.00,0.401693268,1
11.00,0.480431404,1
12.00,0.52050354,1
13.00,0.641867981,1
14.00,0.626915665,1
15.00,0.704792404,1
16.00,0.250196171,1
17.00,0.32995575,1
18.00,0.153667326,1
19.00,0,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.07149909,1
8.00,0.092125826,1
9.00,0.252427292,1
10.00,0.182823524,1
11.00,0.204408817,1
12.00,0.315157394,1
13.00,0.408221512,1
14.00,0.189656887,1
15.00,0.14562953,1
16.00,0.261372509,1
17.00,0.304774246,1
18.00,0.04230247,1
19.00,0.00296683,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.092009335,0
8.00,0.288971558,1
9.00,0.50105423,1
10.00,0.670099792,1
11.00,0.781776505,1
12.00,0.818649521,1
13.00,0.86199501,1
14.00,0.804358902,1
15.00,0.706907578,1
16.00,0.531275826,1
17.00,0.312913761,1
18.00,0.118351545,1
19.00,0.00417065,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.09051733,1
8.00,0.294783211,1
9.00,0.510474319,1
10.00,0.679832153,1
11.00,0.792528,1
12.00,0.856254349,1
13.00,0.86307579,1
14.00,0.80718689,1
15.00,0.710675125,1
16.00,0.560807228,1
17.00,0.363094635,1
18.00,0.155870762,1
19.00,0.00347631,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.064069948,1
8.00,0.247168045,1
9.00,0.487901344,1
10.00,0.565281105,1
11.00,0.583074265,1
12.00,0.746899872,1
13.00,0.647334518,1
14.00,0.742579041,1
15.00,0.700112381,1
16.00,0.516451759,1
17.00,0.358608208,1
18.00,0.150303478,1
19.00,0.00267131,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.02944052,1
8.00,0.196688747,1
9.00,0.427978134,1
10.00,0.658099289,1
11.00,0.772447815,1
12.00,0.841680984,1
13.00,0.629525871,1
14.00,0.695045013,1
15.00,0.134227333,1
16.00,0.33547184,1
17.00,0.212450562,1
18.00,0.07115335,1
19.00,0.00035693,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.082736092,1
8.00,0.289978905,1
9.00,0.504863167,1
10.00,0.676040039,1
11.00,0.783477707,1
12.00,0.847391281,1
13.00,0.860850067,1
14.00,0.80461937,1
15.00,0.70812767,1
16.00,0.554762192,1
17.00,0.35813427,1
18.00,0.144783688,1
19.00,0.0018676,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.075558152,1
8.00,0.284850044,1
9.00,0.501356049,1
10.00,0.638614616,1
11.00,0.691256866,1
12.00,0.770961075,1
13.00,0.688636017,1
14.00,0.751343918,1
15.00,0.702309494,1
16.00,0.545712471,1
17.00,0.35608017,1
18.00,0.14251008,1
19.00,0.00152229,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.07733171,1
8.00,0.287279682,1
9.00,0.416159172,1
10.00,0.606542015,1
11.00,0.778418808,1
12.00,0.849963455,1
13.00,0.720746918,1
14.00,0.753944092,1
15.00,0.397205887,1
16.00,0.091983099,1
17.00,0.240692787,1
18.00,0.118990784,1
19.00,0.00114387,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.073579502,1
8.00,0.289972916,1
9.00,0.508119354,1
10.00,0.672507553,1
11.00,0.777655563,1
12.00,0.757161179,1
13.00,0.735579987,1
14.00,0.183445129,1
15.00,0.667443924,1
16.00,0.334397583,1
17.00,0.119580469,1
18.00,0.133334408,1
19.00,0.00068624,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.06203033,1
8.00,0.280062695,1
9.00,0.490313416,1
10.00,0.65882164,1
11.00,0.778060226,1
12.00,0.819136887,1
13.00,0.825857239,1
14.00,0.750170593,1
15.00,0.68196022,1
16.00,0.503359604,1
17.00,0.303175049,1
18.00,0.063211699,1
19.00,0.00026126,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.035721669,1
8.00,0.190439396,1
9.00,0.180173607,1
10.00,0.19067482,1
11.00,0.397614098,1
12.00,0.333391647,1
13.00,0.731102295,1
14.00,0.390331573,1
15.00,0.584962807,1
16.00,0.330585861,1
17.00,0.230470486,1
18.00,0.03579268,1
19.00,0.00011205,1
