,DATE,MST,Global Horizontal,Direct Normal,Air Temperature
1483,4/21/2020,2020-04-27 16:33:00,127.28200000000001,0.0,15.52
1484,4/21/2020,2020-04-27 16:34:00,128.369,0.0,15.49
1485,4/21/2020,2020-04-27 16:35:00,128.125,0.0,15.5
1486,4/21/2020,2020-04-27 16:36:00,126.11200000000001,0.0,15.49
1487,4/21/2020,2020-04-27 16:37:00,122.664,0.0,15.51
1488,4/21/2020,2020-04-27 16:38:00,118.402,0.0,15.47
1489,4/21/2020,2020-04-27 16:39:00,114.14,0.0,15.42
1490,4/21/2020,2020-04-27 16:40:00,109.397,0.0,15.38
1491,4/21/2020,2020-04-27 16:41:00,104.26899999999999,0.0,15.4
1492,4/21/2020,2020-04-27 16:42:00,99.0349,0.0,15.46
1493,4/21/2020,2020-04-27 16:43:00,94.0079,0.0,15.45
1494,4/21/2020,2020-04-27 16:44:00,88.9154,0.0,15.37
1495,4/21/2020,2020-04-27 16:45:00,83.9249,0.0,15.24
1496,4/21/2020,2020-04-27 16:46:00,78.6914,0.0,15.12
1497,4/21/2020,2020-04-27 16:47:00,73.0776,0.0,15.01
1498,4/21/2020,2020-04-27 16:48:00,67.3556,0.0,14.93
1499,4/21/2020,2020-04-27 16:49:00,61.7965,0.0,14.93
1500,4/21/2020,2020-04-27 16:50:00,56.6097,0.0,14.96
1501,4/21/2020,2020-04-27 16:51:00,52.1082,0.0,14.9
1502,4/21/2020,2020-04-27 16:52:00,48.0155,0.0,14.82
1503,4/21/2020,2020-04-27 16:53:00,44.7413,0.0,14.77
1504,4/21/2020,2020-04-27 16:54:00,42.3208,0.0,14.73
1505,4/21/2020,2020-04-27 16:55:00,40.3435,0.0,14.73
1506,4/21/2020,2020-04-27 16:56:00,38.711,0.0,14.63
1507,4/21/2020,2020-04-27 16:57:00,37.3144,0.0,14.62
1508,4/21/2020,2020-04-27 16:58:00,36.1596,0.0,14.54
1509,4/21/2020,2020-04-27 16:59:00,35.2777,0.0,14.48
1510,4/21/2020,2020-04-27 17:00:00,34.431,0.0,14.38
1511,4/21/2020,2020-04-27 17:01:00,33.8221,0.0,14.32
1512,4/21/2020,2020-04-27 17:02:00,33.3838,0.0,14.29
1513,4/21/2020,2020-04-27 17:03:00,32.9794,0.0,14.29
1514,4/21/2020,2020-04-27 17:04:00,32.576,0.0,14.25
1515,4/21/2020,2020-04-27 17:05:00,32.5494,0.0,14.24
1516,4/21/2020,2020-04-27 17:06:00,32.696,0.0,14.19
1517,4/21/2020,2020-04-27 17:07:00,33.4951,0.0,14.17
1518,4/21/2020,2020-04-27 17:08:00,34.8453,0.0,14.12
1519,4/21/2020,2020-04-27 17:09:00,36.7813,0.0,14.07
1520,4/21/2020,2020-04-27 17:10:00,39.0269,0.0,14.05
1521,4/21/2020,2020-04-27 17:11:00,41.2732,0.0,14.03
1522,4/21/2020,2020-04-27 17:12:00,44.1063,0.0,14.0
1523,4/21/2020,2020-04-27 17:13:00,47.1803,0.0,14.0
1524,4/21/2020,2020-04-27 17:14:00,50.4627,0.0,14.0
1525,4/21/2020,2020-04-27 17:15:00,54.1246,0.0,14.0
1526,4/21/2020,2020-04-27 17:16:00,58.3707,0.0,14.04
1527,4/21/2020,2020-04-27 17:17:00,62.8958,0.0,14.04
1528,4/21/2020,2020-04-27 17:18:00,67.836,0.0,14.06
1529,4/21/2020,2020-04-27 17:19:00,71.5387,0.0,14.05
1530,4/21/2020,2020-04-27 17:20:00,75.1751,0.0,14.03
1531,4/21/2020,2020-04-27 17:21:00,79.2543,0.0,14.11
1532,4/21/2020,2020-04-27 17:22:00,82.3702,0.0,14.18
1533,4/21/2020,2020-04-27 17:23:00,83.7153,0.0,14.16
1534,4/21/2020,2020-04-27 17:24:00,84.4807,0.0,14.12
1535,4/21/2020,2020-04-27 17:25:00,84.4065,0.0,14.1
1536,4/21/2020,2020-04-27 17:26:00,83.5297,0.0,14.06
1537,4/21/2020,2020-04-27 17:27:00,81.8452,0.0,14.07
1538,4/21/2020,2020-04-27 17:28:00,79.8745,0.0,14.09
1539,4/21/2020,2020-04-27 17:29:00,77.518,0.0,14.06
1540,4/21/2020,2020-04-27 17:30:00,75.0854,0.0,14.0
1541,4/21/2020,2020-04-27 17:31:00,72.2618,0.0,14.01
1542,4/21/2020,2020-04-27 17:32:00,68.6741,0.0,14.01
1543,4/21/2020,2020-04-27 17:33:00,64.975,0.0,14.08
1544,4/21/2020,2020-04-27 17:34:00,61.6192,0.0,14.12
1545,4/21/2020,2020-04-27 17:35:00,59.157,0.0,14.15
1546,4/21/2020,2020-04-27 17:36:00,57.1081,0.0,14.12
1547,4/21/2020,2020-04-27 17:37:00,55.3995,0.0,14.1
1548,4/21/2020,2020-04-27 17:38:00,53.8265,0.0,14.07
1549,4/21/2020,2020-04-27 17:39:00,52.6603,0.0,14.08
1550,4/21/2020,2020-04-27 17:40:00,52.2796,0.0,14.07
1551,4/21/2020,2020-04-27 17:41:00,52.7824,0.0,14.06
1552,4/21/2020,2020-04-27 17:42:00,52.6293,0.0,14.06
1553,4/21/2020,2020-04-27 17:43:00,52.2672,0.0,14.06
1554,4/21/2020,2020-04-27 17:44:00,51.8997,0.0,14.07
1555,4/21/2020,2020-04-27 17:45:00,51.8004,0.0,14.07
1556,4/21/2020,2020-04-27 17:46:00,51.5965,0.0,14.03
1557,4/21/2020,2020-04-27 17:47:00,51.3926,0.0,13.89
1558,4/21/2020,2020-04-27 17:48:00,50.776,0.0,13.82
1559,4/21/2020,2020-04-27 17:49:00,49.6178,0.0,13.77
1560,4/21/2020,2020-04-27 17:50:00,48.4581,0.0,13.77
1561,4/21/2020,2020-04-27 17:51:00,46.8625,0.0,13.8
1562,4/21/2020,2020-04-27 17:52:00,45.1456,0.0,13.59
1563,4/21/2020,2020-04-27 17:53:00,44.0318,0.0,13.41
1564,4/21/2020,2020-04-27 17:54:00,43.5458,0.0,13.18
1565,4/21/2020,2020-04-27 17:55:00,43.5616,0.0,13.04
1566,4/21/2020,2020-04-27 17:56:00,43.9114,0.0,13.0
1567,4/21/2020,2020-04-27 17:57:00,44.4561,0.0,12.96
1568,4/21/2020,2020-04-27 17:58:00,44.8642,0.0,12.92
1569,4/21/2020,2020-04-27 17:59:00,45.1363,0.0,12.83
1570,4/21/2020,2020-04-27 18:00:00,45.2694,0.0,12.75
1571,4/21/2020,2020-04-27 18:01:00,45.3635,0.0,12.7
1572,4/21/2020,2020-04-27 18:02:00,45.011,0.0,12.66
1573,4/21/2020,2020-04-27 18:03:00,44.7505,0.0,12.68
1574,4/21/2020,2020-04-27 18:04:00,44.2073,0.0,12.63
1575,4/21/2020,2020-04-27 18:05:00,43.5935,0.0,12.51
1576,4/21/2020,2020-04-27 18:06:00,43.0791,0.0,12.33
1577,4/21/2020,2020-04-27 18:07:00,41.9179,0.0,12.26
1578,4/21/2020,2020-04-27 18:08:00,40.5793,0.0,12.23
1579,4/21/2020,2020-04-27 18:09:00,39.1001,0.0,12.2
1580,4/21/2020,2020-04-27 18:10:00,37.8623,0.0,12.27
1581,4/21/2020,2020-04-27 18:11:00,36.3431,0.0,12.32
1582,4/21/2020,2020-04-27 18:12:00,35.0341,0.0,12.33
1583,4/21/2020,2020-04-27 18:13:00,33.5489,0.0,12.29
1584,4/21/2020,2020-04-27 18:14:00,32.1321,0.0,12.22
1585,4/21/2020,2020-04-27 18:15:00,30.8156,0.0,12.24
1586,4/21/2020,2020-04-27 18:16:00,29.4957,0.0,12.26
1587,4/21/2020,2020-04-27 18:17:00,28.0675,0.030861000000000003,12.21
1588,4/21/2020,2020-04-27 18:18:00,26.8814,0.0,12.15
1589,4/21/2020,2020-04-27 18:19:00,25.2999,0.0,12.15
1590,4/21/2020,2020-04-27 18:20:00,23.9935,0.0,12.17
1591,4/21/2020,2020-04-27 18:21:00,22.7152,0.0,12.15
1592,4/21/2020,2020-04-27 18:22:00,21.463,0.0,12.14
1593,4/21/2020,2020-04-27 18:23:00,20.0942,0.0,12.15
1594,4/21/2020,2020-04-27 18:24:00,18.9599,0.0,12.17
1595,4/21/2020,2020-04-27 18:25:00,17.7765,0.0,12.2
1596,4/21/2020,2020-04-27 18:26:00,16.23,0.0,12.2
1597,4/21/2020,2020-04-27 18:27:00,14.9833,0.0,12.18
1598,4/21/2020,2020-04-27 18:28:00,13.7904,0.0,12.11
1599,4/21/2020,2020-04-27 18:29:00,12.6813,0.0,12.11
1600,4/21/2020,2020-04-27 18:30:00,11.6545,0.0,12.06
1601,4/21/2020,2020-04-27 18:31:00,10.5415,0.0,12.03
1602,4/21/2020,2020-04-27 18:32:00,9.47869,0.0,12.04
1603,4/21/2020,2020-04-27 18:33:00,8.40269,0.0,12.01
1604,4/21/2020,2020-04-27 18:34:00,7.53257,0.0,12.0
1605,4/21/2020,2020-04-27 18:35:00,6.622269999999999,0.0,12.0
1606,4/21/2020,2020-04-27 18:36:00,5.796880000000001,0.0,11.96
1607,4/21/2020,2020-04-27 18:37:00,5.0026,0.0,12.0
1608,4/21/2020,2020-04-27 18:38:00,4.23212,0.0,12.04
1609,4/21/2020,2020-04-27 18:39:00,3.46363,0.0,12.09
1610,4/21/2020,2020-04-27 18:40:00,2.8528599999999997,0.0,12.08
1611,4/21/2020,2020-04-27 18:41:00,2.20035,0.0,12.15
1612,4/21/2020,2020-04-27 18:42:00,2.03577,0.0,12.21
1613,4/21/2020,2020-04-27 18:43:00,4.91984,0.0,12.25
1614,4/21/2020,2020-04-27 18:44:00,4.476380000000001,0.0,12.23
